method	dataset	attributes	types	nb_attributes	depthmax	class_attribute	wanted_label	alpha	top_k	nb_patterns_top	support_size	support_size_ratio	tpr	fpr	quality	timespent
CN2SD	sonar	['bh', 'bg']	['numeric', 'numeric']	2.0	-1.0	class	R	0.46634615384615385	5.0	5.0	208.0	0.9904761904761905	1.0	1.0	0.0	1.3220000267028809
CN2SD	sonar	['bh', 'bg', 'be']	['numeric', 'numeric', 'numeric']	3.0	-1.0	class	R	0.46634615384615385	5.0	5.0	208.0	0.9904761904761905	1.0	1.0	0.0	3.130999803543091
CN2SD	sonar	['bh', 'bg', 'be', 'bd', 'bf']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric']	5.0	-1.0	class	R	0.46634615384615385	5.0	5.0	208.0	0.9904761904761905	1.0	1.0	0.0	4.95799994468689
CN2SD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	8.0	-1.0	class	R	0.46634615384615385	5.0	5.0	208.0	0.9904761904761905	1.0	1.0	0.0	7.502000093460083
CN2SD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	10.0	-1.0	class	R	0.46634615384615385	5.0	5.0	208.0	0.9904761904761905	1.0	1.0	0.0	9.796000003814697
CN2SD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	12.0	-1.0	class	R	0.46634615384615385	5.0	5.0	208.0	0.9904761904761905	1.0	1.0	0.0	9.940000057220459
CN2SD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	15.0	-1.0	class	R	0.46634615384615385	5.0	5.0	208.0	0.9904761904761905	1.0	1.0	0.0	14.617000341415405
CN2SD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	20.0	-1.0	class	R	0.46634615384615385	5.0	5.0	208.0	0.9904761904761905	1.0	1.0	0.0	16.128000020980835
CN2SD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	25.0	-1.0	class	R	0.46634615384615385	5.0	5.0	208.0	0.9904761904761905	1.0	1.0	0.0	18.51099991798401
CN2SD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y', 'm', 'at', 'w', 'u', 'h']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	30.0	-1.0	class	R	0.46634615384615385	5.0	5.0	208.0	0.9904761904761905	1.0	1.0	0.0	21.250999927520752
CN2SD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y', 'm', 'at', 'w', 'u', 'h', 'x', 'ad', 'q', 'n', 'au', 't', 'o', 'v', 'k', 'p', 'ao', 'am', 'r', 'av', 'af', 'i', 'ag', 'as', 'aj', 'aq', 'ai', 'ah', 's', 'l', 'ak', 'an', 'al', 'j', 'ae', 'ap']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	60.0	-1.0	class	R	0.46634615384615385	5.0	5.0	208.0	0.9904761904761905	1.0	1.0	0.0	36.17799997329712
